reference_id_code,parent_name,ama_peer_bank,description_of_event,nfr_taxonomy,loss_amount___m_,basel_business_line__level1_,basel_business_line__level_2,business_unit,ubs_business_division,event_risk_category,sub_risk_category,activity,country_of_incident,event_region,month__year_of_settlement,multiple_firms_impacted_code,single_event_multiple_loss_code,date_of_entry,nfr_taxonomy_number,root_cause,learning_outcome,impact,summary,ai_nfr_cluster,ai_nfr_taxonomy,ai_risk_theme,ai_reasoning_taxonomy_steps,ai_reasoning_risk_theme
4ff91527-5100-4766-b18c-68d7f2023199,Hendrix-Guerrero,Brewer-Wells,Cybersecurity incident occurred in Trade Booking process.,Process Failures,45.0,Corporate Finance,Wealth Management,strategize end-to-end models,UBS AG,Execution Errors,Internal Fraud,Trade Booking,UK,AMERICAS,08/2024,N,Y,2024-09-11,NFR-2750,Process gap,The incident highlighted gaps in Trade Booking.,Moderate impact on operations and reputational risk.,Fraud event causing $99M loss.,AI Compliance,Data Privacy,Automation Risk,"Model Selection, Evaluation, Preprocessing",Risk due to Model Risk in Client Onboarding.
bf3b67c3-ff6a-48d8-b3c5-364643427d3b,Martinez-Davis,Walker-Hess,Cybersecurity incident occurred in Client Onboarding process.,Third-Party Risk,57.63,Corporate Finance,Corporate Finance,repurpose 24/7 action-items,UBS AG,Compliance Breach,Internal Fraud,Trade Booking,USA,AMERICAS,07/2023,Y,Y,2023-08-11,NFR-2476,Process gap,The incident highlighted gaps in Client Onboarding.,Moderate impact on operations and reputational risk.,Third-Party Risk event causing $66M loss.,AI Ops,Process Failures,Outsourcing Risk,"Data Collection, Preprocessing, Evaluation",Risk due to Outsourcing Risk in Transaction Settlement.
80324aad-2d55-4d50-935c-32e3354f8f29,Walsh-Ortiz,Robinson-Harris,Process Failures incident occurred in Transaction Settlement process.,Third-Party Risk,20.23,Wealth Management,Corporate Finance,reinvent dynamic e-commerce,UBS UK Branch,External Fraud,Internal Fraud,Transaction Settlement,Germany,AMERICAS,09/2024,N,N,2024-10-13,NFR-1448,Process gap,The incident highlighted gaps in Risk Assessment.,Minimal impact on operations and reputational risk.,Cybersecurity event causing $38M loss.,AI Ops,Third-Party Risk,Automation Risk,"Deployment, Data Collection, Model Selection",Risk due to Automation Risk in Risk Assessment.
af4aecdf-735a-4e06-ac84-afa1214a891e,"Hudson, James and Smith",Jordan Ltd,Fraud incident occurred in Client Onboarding process.,Fraud,37.25,Wealth Management,Corporate Finance,brand bleeding-edge networks,UBS UK Branch,Internal Fraud,External Fraud,Trade Booking,Singapore,EMEA,08/2023,N,Y,2023-08-13,NFR-9908,Insider threat,The incident highlighted gaps in Trade Booking.,Severe impact on operations and reputational risk.,Fraud event causing $90M loss.,AI Ops,Fraud,Human Error,"Deployment, Evaluation, Data Collection",Risk due to Third-Party AI Risk in Client Onboarding.
d66b17b4-e91c-4114-8105-a91c1cd1b026,"Oconnor, Le and Stone",Day-Jones,Data Privacy incident occurred in Risk Assessment process.,Process Failures,6.35,Wealth Management,Asset Management,unleash compelling interfaces,UBS UK Branch,Compliance Breach,Internal Fraud,Client Onboarding,UK,AMERICAS,01/2023,Y,Y,2023-03-04,NFR-3362,Insider threat,The incident highlighted gaps in Risk Assessment.,Moderate impact on operations and reputational risk.,Cybersecurity event causing $75M loss.,AI Governance,Third-Party Risk,Model Risk,"Data Collection, Evaluation, Deployment",Risk due to Outsourcing Risk in Transaction Settlement.
66d85e40-3817-4cd4-a659-2ea59b206d45,Farrell and Sons,Green-Cohen,Data Privacy incident occurred in Trade Booking process.,Data Privacy,49.86,Retail Banking,Asset Management,innovate synergistic web services,UBS AG,Compliance Breach,Execution Errors,Transaction Settlement,India,APAC,09/2024,N,Y,2024-09-30,NFR-6496,Process gap,The incident highlighted gaps in Risk Assessment.,Severe impact on operations and reputational risk.,Third-Party Risk event causing $96M loss.,AI Compliance,Cybersecurity,Automation Risk,"Data Collection, Preprocessing, Evaluation",Risk due to Human Error in Transaction Settlement.
80c5b7ef-9e6a-45c7-8875-183239189073,Hall Group,"Frank, Mitchell and Mclaughlin",Cybersecurity incident occurred in Risk Assessment process.,Cybersecurity,36.14,Retail Banking,Retail Banking,mesh frictionless solutions,UBS UK Branch,Compliance Breach,Compliance Breach,Trade Booking,India,APAC,11/2023,Y,N,2023-11-26,NFR-6703,Insider threat,The incident highlighted gaps in Client Onboarding.,Minimal impact on operations and reputational risk.,Cybersecurity event causing $47M loss.,AI Governance,Cybersecurity,Outsourcing Risk,"Preprocessing, Evaluation, Model Selection",Risk due to Automation Risk in Risk Assessment.
e0769811-edee-40e5-80f2-46cea578f7fa,Hamilton Group,"Hayes, Valdez and Wong",Data Privacy incident occurred in Client Onboarding process.,Data Privacy,3.36,Wealth Management,Wealth Management,redefine granular e-services,UBS Europe SE,External Fraud,Internal Fraud,Risk Assessment,Germany,APAC,07/2022,N,Y,2022-08-22,NFR-7398,Vendor failure,The incident highlighted gaps in Client Onboarding.,Severe impact on operations and reputational risk.,Third-Party Risk event causing $48M loss.,AI Ops,Process Failures,Human Error,"Deployment, Preprocessing, Model Selection",Risk due to Outsourcing Risk in Client Onboarding.
79d14995-a6d1-478d-bde3-12402d0114cb,Wilson-Wilson,Henderson-Brown,Process Failures incident occurred in Transaction Settlement process.,Cybersecurity,41.49,Wealth Management,Wealth Management,visualize proactive deliverables,UBS Switzerland,Execution Errors,Compliance Breach,Client Onboarding,USA,AMERICAS,04/2023,Y,Y,2023-05-06,NFR-7952,System failure,The incident highlighted gaps in Risk Assessment.,Minimal impact on operations and reputational risk.,Cybersecurity event causing $71M loss.,AI Compliance,Third-Party Risk,Model Risk,"Preprocessing, Evaluation, Data Collection",Risk due to Third-Party AI Risk in Transaction Settlement.
97b27071-2186-48f9-bb6e-9ca15aad3a98,"Herrera, Kaiser and Sexton",Ritter PLC,Third-Party Risk incident occurred in Transaction Settlement process.,Data Privacy,56.14,Wealth Management,Wealth Management,engage sticky vortals,UBS UK Branch,Internal Fraud,Internal Fraud,Client Onboarding,India,AMERICAS,06/2024,Y,Y,2024-07-24,NFR-7271,Insider threat,The incident highlighted gaps in Transaction Settlement.,Minimal impact on operations and reputational risk.,Third-Party Risk event causing $44M loss.,AI Governance,Cybersecurity,Outsourcing Risk,"Deployment, Preprocessing, Data Collection",Risk due to Human Error in Risk Assessment.
2f0e4a26-70ed-47ca-ae26-223cb1ee55e1,Cooke-Anderson,"Sanchez, Adams and Shelton",Third-Party Risk incident occurred in Trade Booking process.,Process Failures,25.64,Wealth Management,Asset Management,streamline robust systems,UBS Switzerland,Execution Errors,Compliance Breach,Risk Assessment,Singapore,EMEA,08/2024,Y,N,2024-09-11,NFR-8043,Process gap,The incident highlighted gaps in Client Onboarding.,Severe impact on operations and reputational risk.,Cybersecurity event causing $17M loss.,AI Governance,Third-Party Risk,Third-Party AI Risk,"Model Selection, Preprocessing, Deployment",Risk due to Third-Party AI Risk in Trade Booking.
bb5250cf-023c-46a7-9729-5c42311d3846,Espinoza-Gardner,Stuart-Lane,Fraud incident occurred in Client Onboarding process.,Third-Party Risk,3.29,Corporate Finance,Retail Banking,orchestrate bleeding-edge eyeballs,UBS AG,Execution Errors,Internal Fraud,Client Onboarding,Germany,AMERICAS,09/2023,N,Y,2023-09-17,NFR-6515,System failure,The incident highlighted gaps in Transaction Settlement.,Moderate impact on operations and reputational risk.,Third-Party Risk event causing $25M loss.,AI Compliance,Data Privacy,Third-Party AI Risk,"Deployment, Evaluation, Model Selection",Risk due to Human Error in Transaction Settlement.
f55c03f5-ef65-4fa5-900f-414a81a9ed84,Moore-Spears,"Fisher, Lester and Carter",Fraud incident occurred in Transaction Settlement process.,Fraud,2.01,Retail Banking,Asset Management,empower wireless ROI,UBS Europe SE,External Fraud,Internal Fraud,Risk Assessment,USA,AMERICAS,08/2024,Y,Y,2024-09-22,NFR-1181,Vendor failure,The incident highlighted gaps in Risk Assessment.,Minimal impact on operations and reputational risk.,Third-Party Risk event causing $3M loss.,AI Ops,Cybersecurity,Third-Party AI Risk,"Preprocessing, Deployment, Data Collection",Risk due to Third-Party AI Risk in Client Onboarding.
7282f214-d7e4-4205-8b86-2325153dfc0e,Delacruz-Price,Holland LLC,Data Privacy incident occurred in Client Onboarding process.,Data Privacy,12.38,Retail Banking,Corporate Finance,incubate leading-edge communities,UBS Europe SE,Internal Fraud,External Fraud,Risk Assessment,UK,APAC,03/2023,Y,N,2023-05-06,NFR-5257,System failure,The incident highlighted gaps in Client Onboarding.,Moderate impact on operations and reputational risk.,Third-Party Risk event causing $78M loss.,AI Compliance,Cybersecurity,Outsourcing Risk,"Preprocessing, Data Collection, Model Selection",Risk due to Third-Party AI Risk in Transaction Settlement.
8706efaf-f2d9-464d-844f-0960b7344a2e,Stokes-Miller,"Petty, Jones and Robinson",Fraud incident occurred in Trade Booking process.,Cybersecurity,37.63,Retail Banking,Corporate Finance,drive innovative metrics,UBS AG,Execution Errors,External Fraud,Trade Booking,USA,EMEA,03/2023,N,Y,2023-04-03,NFR-1251,Insider threat,The incident highlighted gaps in Client Onboarding.,Severe impact on operations and reputational risk.,Process Failures event causing $2M loss.,AI Ops,Process Failures,Model Risk,"Deployment, Model Selection, Preprocessing",Risk due to Model Risk in Client Onboarding.
fa26d9f8-73eb-49ff-ac02-027a84648da8,Anderson LLC,Johnson LLC,Fraud incident occurred in Risk Assessment process.,Third-Party Risk,70.4,Corporate Finance,Wealth Management,transition bricks-and-clicks portals,UBS UK Branch,Execution Errors,Compliance Breach,Risk Assessment,India,APAC,12/2022,N,Y,2023-01-11,NFR-1097,Process gap,The incident highlighted gaps in Transaction Settlement.,Moderate impact on operations and reputational risk.,Data Privacy event causing $33M loss.,AI Compliance,Fraud,Human Error,"Data Collection, Deployment, Model Selection",Risk due to Third-Party AI Risk in Transaction Settlement.
5d39a01a-e8a5-4aa1-8d85-b53dab3ca652,Santana Group,Burton and Sons,Process Failures incident occurred in Transaction Settlement process.,Process Failures,31.18,Corporate Finance,Retail Banking,iterate enterprise architectures,UBS AG,External Fraud,Internal Fraud,Transaction Settlement,Singapore,APAC,12/2024,Y,N,2025-01-31,NFR-2635,Insider threat,The incident highlighted gaps in Client Onboarding.,Moderate impact on operations and reputational risk.,Fraud event causing $18M loss.,AI Ops,Data Privacy,Model Risk,"Model Selection, Data Collection, Deployment",Risk due to Model Risk in Client Onboarding.
4b710b8d-c18d-4a8b-812e-a944b0fda41c,Mathis-Obrien,Nunez-Mcclure,Cybersecurity incident occurred in Risk Assessment process.,Fraud,35.26,Wealth Management,Retail Banking,incentivize cross-media vortals,UBS Switzerland,Internal Fraud,External Fraud,Risk Assessment,Germany,EMEA,08/2023,N,N,2023-10-02,NFR-3089,Process gap,The incident highlighted gaps in Transaction Settlement.,Moderate impact on operations and reputational risk.,Process Failures event causing $4M loss.,AI Governance,Third-Party Risk,Third-Party AI Risk,"Data Collection, Model Selection, Deployment",Risk due to Outsourcing Risk in Transaction Settlement.
2ec68b7a-8e17-46c3-be9a-3026e701756c,"Mullen, Clark and Flowers",Conley Group,Data Privacy incident occurred in Risk Assessment process.,Cybersecurity,1.27,Wealth Management,Wealth Management,engineer open-source networks,UBS AG,Compliance Breach,External Fraud,Risk Assessment,Singapore,APAC,12/2023,N,N,2023-12-29,NFR-1920,Process gap,The incident highlighted gaps in Trade Booking.,Minimal impact on operations and reputational risk.,Data Privacy event causing $24M loss.,AI Ops,Third-Party Risk,Model Risk,"Deployment, Preprocessing, Evaluation",Risk due to Human Error in Client Onboarding.
3210234c-4c83-401f-890a-f874edf70211,"Houston, Bowen and Johnson",Perkins-Sims,Cybersecurity incident occurred in Risk Assessment process.,Data Privacy,98.49,Retail Banking,Asset Management,productize world-class experiences,UBS Switzerland,Execution Errors,Internal Fraud,Risk Assessment,Singapore,APAC,09/2022,N,Y,2022-09-03,NFR-9595,Vendor failure,The incident highlighted gaps in Client Onboarding.,Moderate impact on operations and reputational risk.,Third-Party Risk event causing $7M loss.,AI Governance,Data Privacy,Third-Party AI Risk,"Model Selection, Preprocessing, Data Collection",Risk due to Automation Risk in Trade Booking.
644f6e0b-f285-4475-aad3-7b67e4ac53b7,Sutton Inc,Lopez and Sons,Fraud incident occurred in Transaction Settlement process.,Cybersecurity,63.62,Corporate Finance,Asset Management,syndicate open-source networks,UBS Switzerland,External Fraud,Compliance Breach,Transaction Settlement,Switzerland,AMERICAS,04/2025,N,N,2025-04-15,NFR-1072,Insider threat,The incident highlighted gaps in Trade Booking.,Severe impact on operations and reputational risk.,Process Failures event causing $46M loss.,AI Governance,Process Failures,Human Error,"Deployment, Evaluation, Data Collection",Risk due to Model Risk in Transaction Settlement.
285abac0-6c71-44f5-af2a-b3f1ad4779f2,"Taylor, Andrews and Brown","Morrison, Benton and Edwards",Process Failures incident occurred in Transaction Settlement process.,Process Failures,71.07,Asset Management,Asset Management,exploit interactive vortals,UBS Switzerland,Internal Fraud,Execution Errors,Transaction Settlement,India,AMERICAS,10/2022,N,N,2022-11-07,NFR-8553,Insider threat,The incident highlighted gaps in Client Onboarding.,Minimal impact on operations and reputational risk.,Data Privacy event causing $67M loss.,AI Governance,Data Privacy,Third-Party AI Risk,"Data Collection, Deployment, Evaluation",Risk due to Human Error in Trade Booking.
32e82019-29c6-44ea-b6e9-604d23941956,"Walker, Taylor and Wilson",Castillo-Andrade,Cybersecurity incident occurred in Trade Booking process.,Cybersecurity,27.15,Asset Management,Retail Banking,target robust web services,UBS Switzerland,Internal Fraud,Compliance Breach,Transaction Settlement,India,AMERICAS,06/2023,Y,N,2023-06-20,NFR-6795,System failure,The incident highlighted gaps in Transaction Settlement.,Minimal impact on operations and reputational risk.,Data Privacy event causing $35M loss.,AI Ops,Cybersecurity,Human Error,"Preprocessing, Model Selection, Deployment",Risk due to Third-Party AI Risk in Risk Assessment.
1a23678d-080e-4f2e-bcf2-0a4ea991c880,Mckenzie-Vasquez,"Fowler, Dunn and King",Cybersecurity incident occurred in Risk Assessment process.,Process Failures,8.26,Asset Management,Corporate Finance,strategize open-source convergence,UBS AG,Execution Errors,External Fraud,Client Onboarding,USA,APAC,10/2022,N,Y,2022-10-21,NFR-6189,Process gap,The incident highlighted gaps in Trade Booking.,Moderate impact on operations and reputational risk.,Third-Party Risk event causing $23M loss.,AI Compliance,Process Failures,Automation Risk,"Deployment, Evaluation, Preprocessing",Risk due to Outsourcing Risk in Risk Assessment.
81a51f2c-6761-43ac-a887-0c2366f19bea,"Walker, Morrison and Parker",Johnson PLC,Process Failures incident occurred in Trade Booking process.,Cybersecurity,49.86,Wealth Management,Asset Management,envisioneer plug-and-play e-commerce,UBS AG,Execution Errors,Internal Fraud,Transaction Settlement,India,AMERICAS,02/2023,Y,N,2023-03-21,NFR-1839,Insider threat,The incident highlighted gaps in Risk Assessment.,Minimal impact on operations and reputational risk.,Third-Party Risk event causing $14M loss.,AI Compliance,Process Failures,Third-Party AI Risk,"Evaluation, Data Collection, Preprocessing",Risk due to Automation Risk in Risk Assessment.
d0da7f09-9676-4647-9ba5-baf98a4ac05b,Carr-Silva,Hernandez LLC,Process Failures incident occurred in Transaction Settlement process.,Third-Party Risk,40.12,Corporate Finance,Corporate Finance,facilitate customized partnerships,UBS AG,External Fraud,Compliance Breach,Transaction Settlement,Germany,AMERICAS,08/2024,N,N,2024-09-15,NFR-7338,System failure,The incident highlighted gaps in Trade Booking.,Severe impact on operations and reputational risk.,Third-Party Risk event causing $64M loss.,AI Compliance,Data Privacy,Third-Party AI Risk,"Preprocessing, Model Selection, Data Collection",Risk due to Human Error in Transaction Settlement.
